date,text,leg,skip,side,entry,sl,tp1,rungs,pnl_tp1,pnl_ladder,outcome_tp1,outcome_ladder,bias,verdict,score,rr_tp1,rr_ladder,mfe,mae
2026-06-08T08:23:57+00:00,"291 و 301 فروش
استاپ 311
تی پی 281 ، 71 ، 61 ، 51 ، 41",4291.0,,SELL,4291.0,4311.0,4281.0,5,-20.0,-20.0,sl,sl_full,,,,0.5,1.5,118.63,-72.29
2026-06-08T08:23:57+00:00,"291 و 301 فروش
استاپ 311
تی پی 281 ، 71 ، 61 ، 51 ، 41",4301.0,,SELL,4301.0,4311.0,4281.0,5,-10.0,-10.0,sl,sl_full,,,,0.5,1.5,128.63,-62.29
2026-06-08T11:06:20+00:00,"300 و 295 خرید
استاپ 290
تی پی 305 ، 10 ، 15 ، 20 ، 25",4300.0,,BUY,4300.0,4290.0,4305.0,5,-10.0,-10.0,sl,sl_full,,,,0.5,1.5,63.29,-144.19
2026-06-08T11:06:20+00:00,"300 و 295 خرید
استاپ 290
تی پی 305 ، 10 ، 15 ، 20 ، 25",4295.0,,BUY,4295.0,4290.0,4305.0,5,-5.0,-5.0,sl,sl_full,,,,0.5,1.5,68.29,-139.19
2026-06-08T14:23:57+00:00,"21 و 31 فروش 
استاپ 41
تی پی 11 ، 301 ، 291 ، 81 ، 71",4321.0,,SELL,4321.0,4341.0,4311.0,5,-20.0,-20.0,sl,sl_full,,,,0.5,1.5,190.6,-42.29
2026-06-08T14:23:57+00:00,"21 و 31 فروش 
استاپ 41
تی پی 11 ، 301 ، 291 ، 81 ، 71",4331.0,,SELL,4331.0,4341.0,4311.0,5,-10.0,-10.0,sl,sl_full,,,,0.5,1.5,200.6,-32.29
2026-06-09T07:33:45+00:00,"25 و 20 خرید 
استاپ 15
تی پی 30 ، 35 ، 40 ، 45 ، 50",4325.0,,BUY,4325.0,4315.0,4330.0,5,5.0,2.5,tp1,be,,,,0.5,1.5,38.29,-301.26
2026-06-09T07:33:45+00:00,"25 و 20 خرید 
استاپ 15
تی پی 30 ، 35 ، 40 ، 45 ، 50",4320.0,,BUY,4320.0,4315.0,4330.0,5,-5.0,-5.0,sl,sl_full,,,,0.5,1.5,8.88,-296.26
2026-06-09T08:07:14+00:00,"23 و 18 خرید 
استاپ 13
تی پی 28 ، 33 ، 38 ، 43 ، 48",4323.0,,BUY,4323.0,4313.0,4328.0,5,5.0,2.5,tp1,be,,,,0.5,1.5,40.29,-299.26
2026-06-09T08:07:14+00:00,"23 و 18 خرید 
استاپ 13
تی پی 28 ، 33 ، 38 ، 43 ، 48",4318.0,,BUY,4318.0,4313.0,4328.0,5,-5.0,-5.0,sl,sl_full,,,,0.5,1.5,5.71,-294.26
2026-06-09T10:19:39+00:00,"35 و 30 خرید
استاپ 25
تی پی 40 ، 45 ، 50 ، 55 ، 60",4335.0,,BUY,4335.0,4325.0,4340.0,5,-10.0,-10.0,sl,sl_full,,,,0.5,1.5,28.29,-311.26
2026-06-09T10:19:39+00:00,"35 و 30 خرید
استاپ 25
تی پی 40 ، 45 ، 50 ، 55 ، 60",4330.0,,BUY,4330.0,4325.0,4340.0,5,-5.0,-5.0,sl,sl_full,,,,0.5,1.5,33.29,-306.26
2026-06-09T14:07:35+00:00,"27 و 32 فروش
استاپ 37
تی پی 22 ، 17 ، 12 ، 7 ، 2",4327.0,,SELL,4327.0,4337.0,4322.0,5,-10.0,-10.0,sl,sl_full,,,,0.5,1.5,303.26,-36.29
2026-06-09T14:07:35+00:00,"27 و 32 فروش
استاپ 37
تی پی 22 ، 17 ، 12 ، 7 ، 2",4332.0,,SELL,4332.0,4337.0,4322.0,5,-5.0,-5.0,sl,sl_full,,,,0.5,1.5,308.26,-31.29
2026-06-09T14:30:18+00:00,"17 و 27 فروش 
استاپ 37
تی پی 307 ، 297 ، 87 ، 77 ، 67",4317.0,,SELL,4317.0,4337.0,4307.0,5,10.0,5.0,tp1,be,,,,0.5,1.5,293.26,-6.71
2026-06-09T14:30:18+00:00,"17 و 27 فروش 
استاپ 37
تی پی 307 ، 297 ، 87 ، 77 ، 67",4327.0,,SELL,4327.0,4337.0,4307.0,5,-10.0,-10.0,sl,sl_full,,,,0.5,1.5,303.26,-36.29
2026-06-10T08:44:24+00:00,"73 و 83 فروش
استاپ 93
تی پی 63 ، 53 ، 43 ، 33 ، 23",4173.0,,SELL,4173.0,4193.0,4163.0,5,10.0,5.0,tp1,be,,,,0.5,1.5,149.26,-73.35
2026-06-10T08:44:24+00:00,"73 و 83 فروش
استاپ 93
تی پی 63 ، 53 ، 43 ، 33 ، 23",4183.0,,SELL,4183.0,4193.0,4163.0,5,20.0,10.0,tp1,be,,,,0.5,1.5,159.26,-63.35
2026-06-10T12:24:26+00:00,"37 و 47 فروش
استاپ 57
تی پی 27 ، 17 ، 4107 ، 4097 ، 87",4237.0,,SELL,4237.0,4257.0,4227.0,5,10.0,5.0,tp1,be,,,,0.5,3.5,66.9,-9.35
2026-06-10T12:24:26+00:00,"37 و 47 فروش
استاپ 57
تی پی 27 ، 17 ، 4107 ، 4097 ، 87",4247.0,,SELL,4247.0,4257.0,4227.0,5,0.0,0.0,no_fill,no_fill,,,,0.5,3.5,0.0,0.0
2026-06-10T12:44:06+00:00,"53 و 43 خرید
استاپ 33
تی پی 63 ، 73 ، 83 ، 93 ، 203",4153.0,,BUY,4153.0,4133.0,4163.0,5,10.0,5.0,tp1,be,,,,0.5,1.5,93.35,-129.26
2026-06-10T12:44:06+00:00,"53 و 43 خرید
استاپ 33
تی پی 63 ، 73 ، 83 ، 93 ، 203",4243.0,,BUY,4243.0,4133.0,4163.0,5,-80.0,-40.0,tp1,be,,,,0.5,1.5,3.35,-72.9
